word_count,sentence_count,avg_sentence_length,header_count,code_block_count,table_count,list_count,diagram_count,completeness_score,security_mentions,scalability_mentions,api_mentions,database_mentions,performance_mentions,monitoring_mentions,duplicate_headers,header_coverage,code_coverage,keyword_density,section_density,has_architecture_section,has_security_section,has_scalability_section,has_deployment_section,has_monitoring_section,has_api_spec,has_data_model,service_count,entity_count,api_endpoint_count,readability,documentation_quality,technical_depth,formatting_quality,examples_count,consistency_score,structure_quality,quality_score
1717,150,11.446666666666667,5,14,2,5,4,30,10,14,19,10,6,2,1,0.03333333333333333,2.8,0.035527082119976704,0.09066208850933832,0,1,1,1,0,0,1,16,25,97,11.841325445668742,91.98784048056811,72.67251402248253,98.60879931237955,1,57.333490836827465,66.98939654307713,62.53039117214088
2040,256,7.96875,33,9,7,12,4,65,11,14,4,17,9,0,2,0.12890625,0.2727272727272727,0.02696078431372549,0.6672448286332395,1,1,0,0,1,1,0,7,39,87,49.471023895422306,20.314084559141232,90.8790745379001,44.94112413217037,5,54.550170224451605,90.84100168858532,64.9145885508213
3736,37,100.97297297297297,39,8,7,22,0,76,9,7,2,16,9,8,4,1.054054054054054,0.20512820512820512,0.013650963597430408,0.2833976945705938,1,1,1,0,0,0,0,17,34,72,20.54793021804268,49.13823049169689,73.8223292403483,34.901374585031505,1,60.21167874183686,58.118813617236185,60.86063330710472
2886,59,48.91525423728814,18,8,0,21,2,49,0,14,8,1,1,1,1,0.3050847457627119,0.4444444444444444,0.008662508662508662,0.6400903965861701,0,0,1,1,0,0,0,11,20,1,15.06484486763092,33.488544503161144,97.38929336714327,52.264791039432914,3,82.01532943478732,62.30877237583988,69.12138935950603
4219,40,105.475,39,7,9,21,4,80,9,0,8,6,2,9,4,0.975,0.1794871794871795,0.008058781701825076,0.6076235758839388,0,1,0,0,0,0,1,16,37,84,24.79010031892112,80.5873424538041,67.21631004297421,57.66395319486464,0,65.1008522999087,49.889312979413575,61.461544304679876
1888,244,7.737704918032787,24,9,1,15,2,51,11,3,6,6,2,2,0,0.09836065573770492,0.375,0.015889830508474576,0.15345683210816208,1,1,0,0,0,0,0,22,7,33,39.54228162534227,24.04886726057388,96.71951243467493,91.6289234282068,3,86.98417721138395,52.551075566603814,29.890441504870456
2356,27,87.25925925925925,17,13,7,15,4,56,0,9,1,9,5,7,2,0.6296296296296297,0.7647058823529411,0.013157894736842105,0.20674664574023915,0,0,0,1,1,1,1,10,31,26,21.75666387562263,64.27879628674623,24.23529013684835,64.79523512293412,6,82.16529340373091,79.41239813556153,33.78173108007216
1865,119,15.672268907563025,12,12,0,2,3,29,3,11,15,2,2,9,3,0.10084033613445378,1.0,0.022520107238605896,0.6216295780432135,1,1,1,0,0,0,1,8,7,36,32.98812815677951,43.594090707625014,14.722991274646347,43.37447995344136,7,31.433492278707952,70.64689708042485,88.91923770363124
999,259,3.857142857142857,24,9,7,12,4,56,1,4,8,11,4,8,1,0.09266409266409266,0.375,0.036036036036036036,0.12822994730377413,1,1,0,1,1,1,0,21,9,70,26.62239977748569,30.69361990917617,62.12126666834733,79.41074262940167,1,74.11667099743131,53.867911637536174,60.001078005882945
2180,106,20.566037735849058,37,0,7,13,1,58,10,8,12,2,3,2,2,0.3490566037735849,0.0,0.016972477064220184,0.26518087513032285,0,1,1,0,0,1,0,23,22,21,14.71055969106474,81.74545696821127,98.51438852197974,60.466554971125674,2,60.559978631601375,64.17457698169915,74.25362477575645
1010,33,30.606060606060606,30,1,1,7,0,39,6,6,18,10,2,5,3,0.9090909090909091,0.03333333333333333,0.046534653465346534,0.8352455477380024,1,0,0,0,0,0,0,23,3,67,23.21148049968441,37.39334674042054,47.58447225721571,32.97055562201361,0,61.96402924057991,62.39100759182091,54.81444141559386
4812,21,229.14285714285714,25,5,3,11,3,47,1,7,19,11,7,6,0,1.1904761904761905,0.2,0.01059850374064838,0.3270915060016386,1,0,1,1,0,0,0,24,37,13,38.994820228562666,37.894016964395114,29.083902597366365,66.14558300730017,6,87.28611377089263,99.24161227212005,59.12977358409104
1824,60,30.4,13,9,5,22,3,52,9,13,16,3,9,0,1,0.21666666666666667,0.6923076923076923,0.027412280701754384,0.4880601562696629,0,1,0,1,0,1,1,22,29,97,34.48015589325783,42.00614281103384,56.93873042741626,92.91156294458271,3,68.33255902592737,91.21395023268276,53.19953018593735
1655,130,12.73076923076923,28,4,8,22,1,63,1,10,5,15,2,6,4,0.2153846153846154,0.14285714285714285,0.023564954682779457,0.9411403351458403,1,1,1,1,0,1,1,24,22,22,14.79113519534244,66.94134110624219,68.39187621209997,87.4098093980656,9,91.99352764212631,63.277980003029455,96.98890997192046
2327,33,70.51515151515152,21,11,7,21,4,64,4,8,3,19,5,3,0,0.6363636363636364,0.5238095238095238,0.018048990116029222,0.2271490888369463,0,1,1,0,0,1,1,14,4,43,16.532896388572343,72.77327453525986,38.366082596430005,66.94479781082649,7,79.89639146741833,94.83499473376199,63.798636335462135
3641,250,14.564,28,13,7,20,0,68,3,12,0,17,6,4,3,0.112,0.4642857142857143,0.011535292502059874,0.3896260173580104,1,0,0,1,1,0,1,8,20,88,35.62933437229782,21.4082018961076,74.32924226493336,50.16665391079905,4,68.6988006134837,60.55812349769027,51.97713141740704
3986,103,38.699029126213595,25,8,6,7,3,49,7,6,17,3,6,7,1,0.24271844660194175,0.32,0.01154039136979428,0.6064577755435456,1,0,0,1,1,0,1,11,5,64,42.53661657283475,39.34957088910323,97.76030563411533,26.95830008513689,8,82.81765833057726,80.07409076409157,35.22690429854714
2310,149,15.503355704697986,17,4,8,20,0,49,3,4,18,5,1,3,1,0.11409395973154363,0.23529411764705882,0.01471861471861472,0.7553389295039722,0,0,1,0,0,1,1,10,16,78,23.978979838326772,54.477667400422625,90.72668095395552,57.571913866529904,5,32.68443356477851,97.99899980092675,89.60600164103778
3423,250,13.692,15,1,1,24,3,44,13,12,8,14,2,3,0,0.06,0.06666666666666667,0.015191352614665497,0.9016533867127051,0,0,0,0,0,1,1,16,24,95,33.81243007373801,46.55815617289865,36.24268361609757,80.16635500236633,9,31.89585583797454,63.41673183931314,57.55082422157545
2714,164,16.548780487804876,23,9,2,8,4,46,11,14,12,0,9,7,1,0.1402439024390244,0.391304347826087,0.019528371407516582,0.9154729875735151,0,0,1,0,0,1,1,5,23,77,16.825743550084212,90.73365268087089,39.40513148301385,48.821897578640844,1,35.834452884459644,80.79309790629603,71.16343679342395
4686,47,99.70212765957447,15,3,9,0,3,30,5,4,7,2,9,4,3,0.3191489361702128,0.2,0.006615450277422108,0.776640074372623,0,0,1,1,1,0,1,7,21,60,22.455053476212953,83.0166984709135,43.43871020046297,38.83574604413315,0,60.629572760299986,57.755428663757996,72.8399593545982
1213,85,14.270588235294118,17,8,7,5,3,40,4,9,12,4,3,5,0,0.2,0.47058823529411764,0.030502885408079144,0.22833083659331044,0,1,1,0,0,0,0,9,12,84,10.810808226922104,70.0712172431062,45.50975005542808,94.51037754167628,0,46.48151019388602,55.97873893587848,53.05754214854444
4102,182,22.53846153846154,5,0,5,22,2,34,10,10,14,16,6,4,4,0.027472527472527472,0.0,0.01462701121404193,0.024809330042565803,0,0,0,0,1,1,0,24,16,54,40.731037911980906,47.04339327976318,19.02875492739515,85.7244560366394,8,98.89829060910492,74.44939998589311,70.08679163079233
4634,248,18.68548387096774,23,10,9,18,4,64,13,5,10,13,1,0,0,0.09274193548387097,0.43478260869565216,0.00906344410876133,0.3837739303556238,1,1,1,1,1,0,1,14,13,70,26.040392790918673,76.05378758769278,78.57665550003604,71.06204955361157,0,67.96030973079569,98.75587588199309,50.937925698725735
4022,280,14.364285714285714,16,0,8,22,1,47,1,4,11,8,2,6,0,0.05714285714285714,0.0,0.007956240676280457,0.14154885098782333,0,0,1,0,1,1,1,3,33,99,42.64502294615816,87.49104102766356,42.880533724963044,30.942667513641553,2,76.3691022256811,67.18803092321019,45.143604569408765
4768,183,26.05464480874317,12,11,9,10,1,43,10,12,13,2,6,5,4,0.06557377049180328,0.9166666666666666,0.010067114093959731,0.7103876474382981,1,1,1,0,1,0,0,17,25,84,38.33491984090905,67.58643018871894,89.1837979034907,31.592707232493844,1,49.51740953726876,96.25821821899484,77.46697038768319
1743,29,60.10344827586207,12,6,3,10,4,35,14,11,3,12,6,1,3,0.41379310344827586,0.5,0.026965002868617326,0.6611305868257168,0,0,1,1,1,1,0,10,18,49,43.14977062913908,82.75691735147034,93.42465608080978,28.257567316462318,3,52.525783601132616,94.8618112146857,57.62715930266701
4209,214,19.66822429906542,16,10,7,22,1,56,12,10,0,2,9,6,2,0.07476635514018691,0.625,0.009265858873841768,0.04397164162145484,1,1,0,0,0,0,0,8,25,11,21.42634678331531,79.92839691197983,12.19881783769193,69.30373335141945,0,53.482333989880914,55.22575674069969,67.77769250403983
1581,137,11.540145985401459,37,2,9,12,4,64,11,8,3,10,2,5,2,0.27007299270072993,0.05405405405405406,0.024667931688804556,0.8365937791309511,1,1,0,1,1,0,1,8,2,78,17.40434921711381,65.73898489282578,98.96527629353857,29.24502371786688,0,78.91149936052105,64.10916442505965,66.16381490822657
955,289,3.3044982698961936,30,9,2,10,1,52,13,2,18,1,0,4,4,0.10380622837370242,0.3,0.039790575916230364,0.24874326629118226,0,1,1,1,1,0,0,7,1,14,48.87622730606682,44.97465734572088,73.90204583501662,87.41017590901065,3,63.159434538251595,78.59814870965099,69.56897940082933
1394,99,14.080808080808081,32,1,2,17,2,54,7,2,8,14,2,7,3,0.32323232323232326,0.03125,0.028694404591104734,0.4322270754910422,1,0,0,1,0,0,0,2,27,16,38.69311148163478,79.66257264010174,56.83530033936661,99.43720014554577,3,66.23785567710522,71.0827530646835,36.651945986975626
1884,112,16.821428571428573,9,8,7,22,1,47,1,14,9,12,4,4,1,0.08035714285714286,0.8888888888888888,0.02335456475583864,0.6679337354557424,1,0,0,1,0,0,0,20,1,33,43.361690717066814,36.54370930860851,45.0574847535298,49.30785477669322,6,71.44020875115417,45.75751179179046,51.22064203025445
2458,285,8.624561403508771,12,2,4,14,3,35,8,6,3,18,6,1,4,0.042105263157894736,0.16666666666666666,0.01708706265256306,0.4294187868522533,1,0,1,1,1,0,0,17,21,34,10.525334948397349,82.3590677177227,56.66663193487416,56.293587757367796,7,83.8168159366752,99.6218818076295,55.132872637553625
3572,276,12.942028985507246,29,1,2,0,4,36,14,6,19,15,3,5,2,0.10507246376811594,0.034482758620689655,0.017357222844344905,0.4412878027999434,0,1,0,0,0,0,0,13,6,38,24.17846481183546,84.36373537140264,39.21622515806,76.93337415885429,7,36.32588239587347,85.1592400726768,47.52781990647764
2496,152,16.42105263157895,31,11,9,20,0,71,8,5,8,17,0,0,3,0.20394736842105263,0.3548387096774194,0.015224358974358974,0.06562799533574037,0,1,0,1,0,1,1,2,3,77,39.71266762309327,85.77159036562985,66.04190323268935,94.97224050606127,7,84.38117385531751,66.26164229348271,66.43510272024582
4785,295,16.220338983050848,27,7,0,24,0,58,2,2,12,6,5,4,0,0.09152542372881356,0.25925925925925924,0.006478578892371996,0.4014435492600038,1,1,0,1,0,1,0,16,37,54,13.119313319599332,57.83327767827661,18.36822488003121,91.52750188451081,8,69.42645482126258,77.09011297997748,77.80339616393846
1004,283,3.547703180212014,34,9,2,6,4,55,3,13,11,12,1,5,3,0.12014134275618374,0.2647058823529412,0.044820717131474105,0.7648478932199835,0,0,0,1,1,1,1,3,38,58,32.69359718275743,35.39846142163373,65.90103426206292,24.60734629998789,0,76.836681139868,45.25436903597381,80.17776983019446
1714,190,9.021052631578947,27,5,8,22,2,64,7,12,10,3,2,6,3,0.14210526315789473,0.18518518518518517,0.023337222870478413,0.9151763371865977,0,0,0,1,1,0,0,20,19,4,27.16291069820013,27.9778880052855,34.78103651245997,33.5257442045412,8,52.92862353885334,69.7180992213766,54.91192852185175
2031,20,101.55,24,5,4,12,1,46,8,6,11,8,3,1,2,1.2,0.20833333333333334,0.018217626784835055,0.41349713706337177,1,1,0,0,0,0,0,17,5,29,10.704660285644291,79.46890003903394,11.587134614711173,80.36777588462338,9,58.65707857715144,95.84994494904927,64.3794879368686
3940,83,47.46987951807229,22,9,9,11,2,53,2,4,17,9,5,0,2,0.26506024096385544,0.4090909090909091,0.009390862944162437,0.42358582687907886,1,0,1,0,0,0,0,14,8,3,19.439023084778057,90.90091076238505,59.74351895465898,75.11144864259578,7,46.18160737577442,93.7960574832987,66.68465256735149
1323,140,9.45,22,10,1,17,0,50,4,6,11,8,5,5,1,0.15714285714285714,0.45454545454545453,0.02947845804988662,0.7026271063236521,0,0,0,0,1,1,0,18,30,14,21.391679562668568,72.06706870695254,62.06029802674267,30.65748752320986,0,98.55099981921836,60.24285072898874,69.31884141305294
1428,126,11.333333333333334,6,6,6,23,4,45,10,1,15,6,6,2,1,0.047619047619047616,1.0,0.028011204481792718,0.9427720011052766,0,0,1,1,1,1,0,21,25,34,14.4743978538529,31.53280483106957,48.39121042403824,60.165166560125414,6,64.79020807572218,71.88207182928033,46.82797390391034
633,194,3.2628865979381443,8,6,1,18,4,37,14,5,4,14,4,4,4,0.041237113402061855,0.75,0.07109004739336493,0.2670609402393602,0,0,1,0,0,1,1,5,35,73,35.26147638970642,94.79171588140592,16.505760929528517,82.46517048682364,8,99.72538410576185,81.84301144525881,87.30870402397449
2605,223,11.681614349775785,34,10,3,14,2,63,7,13,19,7,6,1,0,0.15246636771300448,0.29411764705882354,0.02034548944337812,0.44014420653793684,1,1,1,0,1,1,1,14,25,54,19.695915050075563,99.12816116314556,90.40086575237724,37.50245458101549,3,64.28501846428864,60.40055601447432,73.89780276519667
4127,184,22.429347826086957,37,12,6,7,2,64,2,7,11,18,1,0,1,0.20108695652173914,0.32432432432432434,0.009449963653985946,0.7959732435523011,0,0,0,1,1,1,1,6,27,65,21.104779984775533,54.670288794793755,65.02877265051,89.7030108587733,8,45.382588506884716,43.89275308563631,74.28974015538661
2352,139,16.92086330935252,22,14,3,18,1,58,6,0,10,10,0,0,2,0.15827338129496402,0.6363636363636364,0.011054421768707483,0.6096935693740385,0,0,0,1,0,1,1,11,4,59,45.9295439280059,67.5860231419017,20.414196961207264,24.237741985629437,0,65.52166777157997,70.32649940306828,78.05190085350596
4675,63,74.2063492063492,23,5,6,9,3,46,10,3,8,4,9,3,3,0.36507936507936506,0.21739130434782608,0.007914438502673796,0.11058634396395473,0,1,1,0,0,0,1,15,9,23,28.684923707725577,82.17828160013262,55.98375189347329,82.57560680544591,8,32.77169002593545,76.09814414940018,68.01203913398976
3433,175,19.617142857142856,32,3,6,6,3,50,7,10,17,1,7,9,4,0.18285714285714286,0.09375,0.014855811243810078,0.6277327355622657,1,1,1,0,1,1,1,8,17,91,25.685125878770894,78.91118320400358,54.75288843536243,69.26551198318961,5,93.33388609953658,40.350496007290616,44.59029865423541
3784,226,16.743362831858406,24,10,0,17,1,52,9,0,2,9,0,1,1,0.10619469026548672,0.4166666666666667,0.005549682875264271,0.1867462845973269,1,0,1,0,1,0,1,19,14,21,38.95484153258869,97.42297535467594,15.436168191363429,45.21594773234793,3,87.29851758361087,45.73452241231184,57.9154090266734
4798,127,37.77952755905512,37,8,5,15,3,68,10,13,19,15,1,0,3,0.29133858267716534,0.21621621621621623,0.01208837015423093,0.5102159340784042,1,0,0,0,1,1,0,4,32,43,46.38455187531648,29.19064728630311,64.61737332426527,77.67460386735291,4,80.80743644859993,52.437438615649135,35.23419907407127
3311,270,12.262962962962963,16,5,8,19,0,48,13,0,16,12,9,5,3,0.05925925925925926,0.3125,0.016611295681063124,0.5291032676604385,0,0,0,1,0,1,1,10,4,31,11.001453449497753,66.45798929142445,82.7493759029408,82.58926361209276,6,72.6878700809722,60.883137219456046,66.22608764548626
1750,149,11.74496644295302,19,3,1,5,3,31,2,9,13,7,5,3,1,0.12751677852348994,0.15789473684210525,0.022285714285714287,0.8762033622249848,0,0,0,1,0,0,0,1,36,94,27.929553862215858,75.35451357384737,77.41072488236304,94.71191770431754,9,70.58839635692541,72.46307336983483,57.4617951275168
4012,39,102.87179487179488,6,11,2,8,1,28,1,11,0,8,0,9,0,0.15384615384615385,1.8333333333333333,0.007228315054835494,0.46249427401243814,1,1,1,1,0,0,0,21,39,82,34.43125424311789,91.20787393501361,28.2672472747765,49.42197377234109,3,99.7709749855624,57.63057512557992,59.39216424709603
1756,20,87.8,33,2,9,20,3,67,9,13,16,10,9,6,0,1.65,0.06060606060606061,0.035876993166287015,0.2794424222358942,0,1,0,1,0,0,1,15,21,50,22.742523925039585,89.92877021745205,87.60632765987903,74.88133887839639,7,49.45982038139566,56.57102886439023,78.06001695128477
3876,138,28.08695652173913,14,3,4,12,4,37,12,13,7,10,2,5,4,0.10144927536231885,0.21428571428571427,0.012641898864809082,0.23096634821603157,0,1,0,1,1,1,0,3,21,84,40.89630888492967,98.23998348490319,40.82879490934158,68.20930215477527,2,84.57790557559045,92.1609606287849,53.14508942165311
3986,54,73.81481481481481,6,2,8,24,2,42,6,10,4,15,6,4,0,0.1111111111111111,0.3333333333333333,0.011289513296537882,0.8742518766843361,0,0,1,0,0,1,0,4,21,2,48.85908281081095,60.966276315014326,95.18575404627472,62.016485556567076,1,70.69833391495602,48.70303844808558,56.218152618418856
4084,217,18.820276497695854,15,14,3,20,0,52,11,7,4,9,7,9,4,0.06912442396313365,0.9333333333333333,0.011508325171400588,0.1710108544182284,1,0,0,1,0,0,1,6,14,69,47.73709465001133,86.46086934505813,16.457316780314237,91.23331793240303,0,98.31163806312196,69.72760799034162,60.329599439448245
1896,264,7.181818181818182,17,1,0,7,4,29,8,6,8,11,3,1,2,0.06439393939393939,0.058823529411764705,0.019514767932489453,0.42586856088314373,0,1,1,1,1,1,0,5,16,31,20.639301575197674,54.182536650186215,53.75878196678584,20.253385131072026,5,87.94622283087767,97.16948301616816,32.400116258795514
4137,78,53.03846153846154,14,13,3,15,4,49,0,11,2,5,2,4,1,0.1794871794871795,0.9285714285714286,0.005801305293691081,0.187173114926947,0,0,0,0,0,0,1,23,27,1,19.05353113749944,53.78511022848258,63.741193945979425,42.56892848828781,1,99.89675790927149,77.50079494696274,56.00904516356995
3830,180,21.27777777777778,18,4,5,12,1,40,2,9,18,11,0,8,3,0.1,0.2222222222222222,0.012532637075718016,0.7733040401143754,1,1,1,1,1,1,0,21,21,87,48.29962124084884,40.26786915782872,32.28850886271442,63.06217916358641,7,71.18274961237125,83.03232879366631,22.713076315707248
3203,198,16.17676767676768,22,1,4,12,2,41,4,12,8,9,8,8,4,0.1111111111111111,0.045454545454545456,0.015298157976896659,0.474372639974619,0,1,0,0,0,1,1,9,20,58,28.345139497258636,85.45898296153838,79.42421698482049,34.26346093092419,9,44.31807702814545,65.87421948343643,51.21717657156391
970,225,4.311111111111111,13,5,0,16,2,36,2,0,17,17,9,1,0,0.057777777777777775,0.38461538461538464,0.04742268041237113,0.35114369055681205,1,1,1,1,1,1,0,13,16,90,18.33190892338767,98.86520846508125,66.42061118296454,92.62932269862065,3,65.25809249863137,41.195930027183174,72.82783580089242
1853,31,59.774193548387096,32,2,3,22,0,59,0,10,15,17,5,6,4,1.032258064516129,0.0625,0.028602266594711278,0.3610996406264668,0,1,0,1,1,0,1,7,4,72,38.27987854521673,40.50733826778063,11.629849355916,71.80760940904122,8,79.77777938354022,78.76782210203233,66.70899837376604
3283,295,11.128813559322033,7,5,5,19,1,37,14,13,0,3,5,9,4,0.023728813559322035,0.7142857142857143,0.013402375875723424,0.8522142067229794,1,1,1,1,1,1,0,13,17,76,21.376812956151664,24.490527041685787,64.75317316266123,58.23063957055919,3,84.20522703271116,77.91545688568745,51.07769534318886
3331,200,16.655,24,14,9,4,0,51,6,12,1,8,8,3,0,0.12,0.5833333333333334,0.011407985589912939,0.5537739542944381,1,1,1,0,0,0,1,13,16,13,20.689879002842094,85.24339499352058,54.23304109766018,85.17614072533236,3,30.03569923111605,46.625658187799985,60.61197327335719
857,261,3.2835249042145596,10,10,9,21,3,53,6,1,13,6,0,2,0,0.038314176245210725,1.0,0.03267211201866978,0.7178678511312636,0,1,0,1,1,0,0,19,3,50,45.16996172311139,69.6184042027805,27.64262815331569,56.070895317208304,7,65.35189619516058,67.72958281747789,43.87515649304392
3519,235,14.974468085106382,31,9,3,20,4,67,9,3,13,17,5,0,1,0.13191489361702127,0.2903225806451613,0.013356067064506962,0.8970385162506845,0,0,0,0,0,0,0,22,6,10,16.499166135076138,96.77590404408035,99.61734043535766,64.69224095440076,7,46.46642059794526,94.91973667993902,59.9648489527572
1167,270,4.322222222222222,6,8,8,16,0,38,11,0,0,7,4,2,3,0.022222222222222223,1.3333333333333333,0.02056555269922879,0.901741676040642,1,1,1,1,0,0,1,2,24,77,12.575717858649455,40.17913752615618,90.74459753448535,20.220079644313678,4,91.24382832783519,52.30508991831851,100.0
4968,145,34.262068965517244,33,0,4,8,4,49,7,2,15,10,5,8,1,0.22758620689655173,0.0,0.009460547504025765,0.32850905433786315,0,1,0,1,0,0,0,0,36,79,20.767457606867488,25.682212640102485,36.32569255261571,49.25604241560588,2,40.703381083516,67.66592527804661,87.68701980557897
1645,236,6.970338983050848,7,5,7,1,1,21,4,7,14,6,7,8,1,0.029661016949152543,0.7142857142857143,0.02796352583586626,0.9524512631463853,1,0,1,0,0,0,1,8,39,9,34.27781651352815,59.39538086932012,58.696382871875464,31.10323778807758,1,76.65193747023834,67.66619111203123,60.78933195025892
4685,204,22.965686274509803,20,8,8,24,3,63,9,7,14,8,4,6,0,0.09803921568627451,0.4,0.010245464247598719,0.024875882014605444,0,1,1,0,0,0,0,8,39,83,14.923514136130823,26.837281837211798,38.485192591926165,75.17509445298329,8,48.62435332274474,88.6456880888583,62.40216247373061
4219,58,72.74137931034483,34,10,9,17,1,71,11,7,11,7,1,2,0,0.5862068965517241,0.29411764705882354,0.009243896657975823,0.37683556101616567,0,0,0,1,0,0,0,21,8,79,28.86378689107175,40.9432000882166,79.79461764724702,58.3221567180587,8,54.95795002499906,89.47455221976668,45.306520280481735
3245,242,13.409090909090908,6,3,4,8,3,24,4,5,15,2,1,2,3,0.024793388429752067,0.5,0.008936825885978428,0.8957988575088416,0,1,0,0,1,0,1,1,18,57,35.09348441701279,30.07822886553346,93.72982898768096,44.14060458001846,4,95.83914825297914,85.55616517980351,47.97316338073424
1039,203,5.1182266009852215,21,10,5,5,3,44,4,5,13,16,9,3,4,0.10344827586206896,0.47619047619047616,0.04812319538017324,0.2746368798169829,0,0,0,1,1,1,0,15,8,33,43.94947970372696,37.9305743728063,42.29457462229452,57.42658714973939,7,46.83136877856556,61.92724955129643,65.43276483157041
3279,197,16.64467005076142,16,11,0,10,4,41,0,4,14,1,4,6,1,0.08121827411167512,0.6875,0.008844159804818542,0.27308145032131836,1,0,1,1,0,0,1,7,22,79,19.194783648090173,28.491572225711348,82.50258242292647,36.770391036107696,6,36.650193327605145,44.3222155011112,52.12661151545272
4636,170,27.270588235294117,39,1,6,24,1,71,9,12,14,14,2,6,3,0.22941176470588234,0.02564102564102564,0.012295081967213115,0.3026222850818887,1,0,1,0,0,1,0,5,30,77,42.693852935311575,96.31247995418283,54.85667884418844,94.00693059889124,2,34.84994310109581,60.96897863344085,73.56224392277373
4275,145,29.482758620689655,5,12,3,5,1,26,4,8,18,13,9,1,1,0.034482758620689655,2.4,0.01239766081871345,0.6123133848469222,0,1,0,0,0,0,0,22,31,52,19.396250445249542,42.28501707597884,45.69207051804196,24.31781060407304,4,65.32305770696235,80.78747207628038,83.54528521466636
3008,253,11.889328063241107,19,3,1,5,0,28,5,3,7,17,2,4,4,0.07509881422924901,0.15789473684210525,0.012632978723404254,0.4383327756143538,0,0,1,0,0,1,0,12,30,27,37.07066164958562,55.511806879405235,94.45796668888929,89.23336282368963,8,74.91980375990016,82.16479446934459,64.98931177171558
3279,27,121.44444444444444,30,0,4,12,1,47,14,9,1,15,7,6,1,1.1111111111111112,0.0,0.015858493443122904,0.7267348363533426,0,1,1,1,0,1,0,0,16,17,27.226942859298205,91.88894461073778,55.93642198471283,60.90870309866808,3,52.9105550499621,97.90001256860315,61.5260580875989
1424,148,9.621621621621621,25,2,2,10,0,39,12,14,1,19,6,6,2,0.16891891891891891,0.08,0.04073033707865169,0.8949106425646658,0,1,0,0,1,1,1,18,38,25,14.587249695146806,74.18572703691794,52.06694502317184,69.51571969110537,2,78.31818192551566,67.2184738866225,34.788305626340225
3456,283,12.212014134275618,35,9,5,13,2,64,11,11,9,3,0,5,3,0.12367491166077739,0.2571428571428571,0.011284722222222222,0.6741993749428606,0,1,1,1,1,1,1,14,21,6,38.57053851287395,69.44299844494195,70.51909617661087,44.208449672696304,6,34.27236030012665,77.94613497641743,71.21415367908075
2081,176,11.823863636363637,29,8,7,1,2,47,0,11,2,19,4,9,0,0.16477272727272727,0.27586206896551724,0.02162421912542047,0.2044667201975755,1,1,1,0,0,1,0,0,34,44,18.710504741960712,76.44505522886698,33.5110780916456,97.3358093435457,7,90.01342514460137,72.3514522433519,42.84493047691413
3824,24,159.33333333333334,27,9,6,7,2,51,10,11,16,5,8,9,1,1.125,0.3333333333333333,0.01542887029288703,0.9326819023605022,1,1,1,0,0,1,0,9,29,97,17.064937040983658,86.30578056843055,39.23135837094841,42.54807668155919,4,87.15970468174665,49.03711360679424,53.7298630704987
4985,105,47.476190476190474,28,4,2,2,1,37,6,6,7,5,3,7,3,0.26666666666666666,0.14285714285714285,0.006820461384152457,0.2644928733474785,0,1,0,0,1,0,1,0,39,44,24.33291714357533,90.21354142814087,93.88412526147604,67.11023977122434,7,98.98473899744599,67.67214832792817,74.39363838577702
755,194,3.8917525773195876,32,14,7,22,1,76,0,0,3,10,0,2,3,0.16494845360824742,0.4375,0.019867549668874173,0.14989429532815812,1,1,0,0,0,0,0,11,36,70,36.13160979037934,71.41117365320213,71.06768608932481,99.4733364085703,4,95.55534866312918,72.69010928133966,75.44637246463549
2338,212,11.028301886792454,25,10,1,20,0,56,10,14,13,16,7,0,1,0.1179245283018868,0.4,0.02566295979469632,0.0899672788609609,1,0,1,0,0,0,1,10,25,96,19.359859151625113,91.20058197552461,84.3973432993905,90.48755171067566,8,54.933801474324966,97.04497636253552,53.00238708974824
2444,138,17.71014492753623,22,5,9,2,3,41,1,8,9,2,4,2,0,0.15942028985507245,0.22727272727272727,0.010638297872340425,0.5633837406661656,0,1,0,1,0,0,0,16,5,34,17.34646155127543,62.83180219403815,34.40005857418866,62.90638602288848,6,57.9492768810904,61.99234326453737,53.86626697620021
509,237,2.147679324894515,39,2,8,0,0,49,1,6,0,12,1,1,0,0.16455696202531644,0.05128205128205128,0.0412573673870334,0.1137624624806518,1,1,1,0,1,0,0,3,33,51,10.398145028534573,42.183268501473876,58.94111709368848,99.22996183737696,4,82.21753932347816,98.80594618647866,49.510216901149924
3371,133,25.345864661654137,13,4,3,23,2,45,4,9,3,2,0,1,1,0.09774436090225563,0.3076923076923077,0.005636309700385643,0.13877588411263075,1,0,0,0,1,0,1,22,31,20,28.86572388406894,90.40613671070756,97.42566402905484,76.10958893860916,8,39.38579403684882,72.53800444144507,42.03219382011134
1297,164,7.908536585365853,34,10,0,18,0,62,13,11,0,15,2,1,3,0.2073170731707317,0.29411764705882354,0.03238242097147263,0.30003048059549664,1,1,1,1,0,1,0,6,24,27,27.14582277260731,63.31782619304697,38.68335091253958,36.69603329134475,4,51.98102971713844,54.54815459818345,50.478067768436375
1515,45,33.666666666666664,38,7,7,17,3,72,9,8,16,14,8,4,0,0.8444444444444444,0.18421052631578946,0.038943894389438946,0.28165300968446383,1,0,1,1,1,0,1,11,12,95,19.35470974549505,92.49100700537875,24.44288286853377,52.447696834864516,7,38.29786558829538,51.49986322094847,35.80304971627967
